nomor;mxid_cmp_d3d1;lq45_cmp_d3d1;hsce_cmp_d3d1;usd_cmp_d3d1;mxidlarge_cmp_d3d1;mxidfin_cmp_d3d1;klse_cmp_d3d1;masiaem_cmp_d3d1;mxidscl_cmp_d3d1;mxapj_cmp_d3d1;kospi_cmp_d3d1;mxidmid_cmp_d3d1;yenidr_cmp_d3d1;set_cmp_d3d1;djia_cmp_d3d1;mxasj_cmp_d3d1;gbpidr_cmp_d3d1;as51_cmp_d3d1;mxap_cmp_d3d1;mxwd_cmp_d3d1;sp500_cmp_d3d1;hsi_cmp_d3d1;twse_cmp_d3d1;smi_cmp_d3d1;as30_cmp_d3d1;cac40_cmp_d3d1;msciw_cmp_d3d1;ftse_cmp_d3d1;nikkei225_cmp_d3d1;msciem_cmp_d3d1;ibex_cmp_d3d1;omx_cmp_d3d1;stoxx_cmp_d3d1;nasdaq_cmp_d3d1;topix_cmp_d3d1;dax_cmp_d3d1;pcomp_cmp_d3d1;nifty_cmp_d3d1;euro_cmp_d3d1;sensex_cmp_d3d1;yen_cmp_d3d1;dxy_cmp_d3d1;xaud_cmp_d3d1;pounds_cmp_d3d1;wti_cmp_d3d1;szcomp_cmp_d3d1;brent_cmp_d3d1;cpo_cmp_d3d1;shcomp_cmp_d3d1;Tekanan
40;-6.460834244;-5.965505162;-2.26403279;0.150039564;-4.552797199;-4.34636923;-4.273438785;3.598423375;-7.301564826;1.740971482;9.350827874;-2.802907929;2.028857108;0.829271834;1.278044034;1.596984349;-1.016336319;3.676411627;1.333065874;3.003450679;2.406815854;-0.194709221;-0.021137706;1.947345936;3.315432169;6.13915856;3.172058237;5.490796366;1.752813236;3.942583941;1.95395173;5.823712099;5.41713365;3.83578748;-0.567515676;4.709850571;-3.008612123;-1.520042453;0.449083438;-3.669490721;-1.43902371;0.614321113;-1.123557088;1.144341687;5.318948706;-0.060144046;6.533579417;1.222501866;0.43773417;0
41;-4.218425604;-3.186397073;1.703572213;1.292550717;-1.556497127;-7.592264866;-2.380065337;0.881468553;-6.444168746;1.293499621;0.020498079;-1.31396779;0.748731888;3.149110484;2.271239964;0.923856948;1.308983474;1.475683032;-0.987536292;1.947169208;2.258795091;2.586325491;-1.090053691;0.98102597;0.917968656;4.003961065;1.825984184;2.031183289;-0.640933512;1.296062159;1.520184805;4.49835624;4.160846874;2.65615703;-2.176585196;3.027042672;2.698458901;-3.385566417;1.439019038;-4.83409591;0.496195602;1.082181844;-0.254945559;0.523956686;-0.781000133;1.542260438;-0.309113084;2.242617911;2.352536528;0
42;4.563398542;4.744039953;4.473249446;-0.401515709;4.391901763;2.400895546;0.053466298;-0.773227093;1.400520041;0.779200033;1.699324589;2.682717336;-0.300303334;-3.168003621;0.148250505;1.023306795;-0.425129422;-0.287843765;-2.126060942;0.457446423;0.828015311;5.041603238;-1.975573484;0.44300079;0.3264794;1.015241983;0.247022624;2.110753868;-1.337772666;0.033771737;0.766885527;1.426769318;1.087242168;3.150835482;-4.021865682;0.530878434;4.230261662;-0.370449632;0.633011382;-0.10092497;-0.195544657;0.233501695;-0.212058658;0.190254225;1.651475633;-2.819460139;1.268197203;3.143949845;-1.9750277;1
43;3.597689988;3.586555097;6.721142388;-0.295605499;2.89773695;-1.50485657;-1.870940329;0.250130394;2.09841702;1.345205527;1.315867906;-1.72645418;1.076049722;-0.591208624;-5.452791158;1.515261111;-0.339257196;-0.129648209;0.516264158;-1.82366379;-3.755373989;3.266251387;-2.339228333;0.198906372;0.756185191;-1.192825806;-1.921718187;-0.402847726;0.10579568;0.179375269;-0.659677635;0.583848061;-0.461283261;-1.426695727;-1.305715611;1.357826238;-0.71921509;2.860460132;0.002737283;3.885715812;-1.747914829;0.005115631;1.536485503;-0.000126262;8.355280091;-2.531562153;10.18122747;0.549857021;-2.503452646;0
44;-0.122884793;0.569848282;5.219699391;0.057493335;-3.304032855;-3.584371823;-1.09762839;-0.082754217;1.445038978;0.773870038;0.697210214;2.62124742;0.254365095;1.698190547;-3.094766005;0.719307103;0.745623651;-0.244524763;1.179103431;-1.50319677;-1.898471799;1.066522346;0.214628229;-1.953711098;-0.467791342;-2.986513288;-1.603795207;-2.575283237;-0.173553525;0.316110521;-1.014216299;-3.664394615;-1.83031081;-0.102414963;0.819035331;0.212107769;-5.653972737;-1.314891299;-0.21526165;-0.120100085;-0.368327126;-0.245843757;0.116090987;-0.413056197;-2.839035925;3.036243432;-2.947419374;0.245619545;2.49241716;0
45;4.474157386;4.65223057;-0.726254871;-0.823256021;7.649498918;3.629274239;-0.819229874;-1.354878723;2.574526172;-0.939609599;-2.589175354;0.607894703;-1.357479961;3.34606252;2.106846133;-0.701360258;-0.675275108;-1.376518308;-1.072541462;1.26499933;3.352335935;-1.14599593;2.110213079;-2.079693507;-1.709642847;-0.368672472;1.32039741;0.920873507;-1.442633158;0.706805931;-0.920187841;-3.594606728;-1.429519799;4.167763943;-1.277836249;-1.379529624;-3.579947497;-3.342638378;-0.877593945;-4.774970886;0.313537854;-0.719645552;-0.571501864;-0.29074712;-7.182603473;1.584417398;-8.178283265;2.477912004;2.105891108;0
46;6.684366435;6.662251249;-1.388310471;-1.181730401;10.87620734;0.597885062;1.767138487;-1.922755309;1.521334964;-0.545726982;-2.677377433;-1.973784317;-0.173228529;4.380649689;0.792513705;-0.614445662;-1.224310051;-0.642733915;-0.729060293;1.301626852;2.087744057;-0.621162532;0.541761725;-0.436140401;-0.498222254;2.521583146;1.369869674;2.513119746;-0.250402576;-0.058564393;-1.324608911;1.577704357;1.075508291;3.206941204;-1.550275104;-0.163280967;-1.168392203;-3.826916846;-0.339975721;-3.739073287;-0.710856818;-0.285503157;0.404363591;0.449139104;1.66971386;-1.486312102;0.528113556;1.3667932;-1.395671099;1
47;0.878588785;1.219244886;1.674673439;0.867121839;4.296743907;-2.973194716;1.50079504;-5.063913807;-0.940085455;-2.626003063;-3.305889995;1.222757941;1.351601025;-0.733598716;-0.644660376;-3.478173097;0.449157153;0.061024853;-2.864366024;-1.800948447;-1.302756482;-3.099574494;-7.975360508;-1.801707564;-0.162607051;-1.305856747;-1.63195581;-1.121488497;-2.34120762;-3.911849992;-1.671953637;-0.947821752;-1.652418634;-2.813804273;-5.203311836;-3.244498496;-1.553340887;-5.240333358;0.341437782;-3.817044106;-1.136149156;0.135599068;-0.139631676;0.157544224;0.931308132;0.416336744;-1.46113116;-0.710012846;-0.071986219;1
48;-1.765741435;-2.125671563;4.113925032;1.064658475;-1.787485102;-1.3176283;-1.772873339;-5.061255274;-1.690301222;-3.79564296;-5.078504644;4.154975324;2.25412549;-0.551765291;-1.195273222;-4.824975956;0.660739769;-0.281501778;-2.8997617;-2.270419898;-2.430882946;-5.215401192;-6.319618452;-0.990533984;-0.480561136;-2.426717226;-2.309786315;-1.218665789;-2.998638899;-3.961940718;0.317732795;-2.455470977;-3.005995001;-6.857902853;-3.070283442;-4.170478784;0.742071041;-2.126451398;-0.476915066;-2.370949691;-1.066573699;-0.456825911;0.060859941;-0.037309547;-0.17173267;-0.342443099;-2.074798367;0.894557355;-1.176588129;0
49;-0.016694142;-0.483910169;-0.769869595;0.550174665;-3.104231604;0.660627232;-1.696701176;-1.614182203;-0.098630192;-1.939013188;-2.020174899;3.676940495;1.062671119;-1.055420652;1.81432353;-2.017306977;0.45999618;-0.822430589;-0.341152008;-0.518865233;0.477641669;-1.950317878;-1.804082085;1.115134489;-0.906960719;-2.321098267;-0.404645209;-0.282106044;-0.701575749;-1.251640767;-0.765985082;-4.004536262;-3.369454516;-6.519944213;3.196605821;-3.794346262;2.246784658;3.751517185;-0.263978399;2.359452826;0.303939229;-0.167597643;-0.679610212;0.450633693;-4.097745716;-1.417818548;-4.74725737;2.885127071;-2.743083236;0
50;0.744298046;0.796569801;-4.040883778;0.089396569;1.586030665;0.747565259;0.240673588;-0.214649835;0.339804615;0.091596437;1.056282299;-2.612137662;-1.425983106;-0.109295451;8.133005459;0.268513554;0.016979177;0.643487944;2.445350546;4.102441715;7.662782036;0.846716481;-0.776816979;3.770818893;0.464301618;-0.611686223;4.203935367;0.980844017;2.325602974;0.206886321;-1.463382414;-1.583034081;-0.525222878;1.973583832;5.894435115;0.821030294;0.64465883;-0.084452606;-0.321167293;-0.066523711;1.479962275;-0.007658067;-1.347825842;0.046683413;-2.431195049;-1.052639388;-6.42019314;3.809225371;-1.607538664;0
51;-0.387730234;-0.394540693;-4.043253174;-0.580492504;-0.180664298;0.067074375;0.854423621;0.080939043;-0.998541854;0.618412283;1.492127496;-0.327307929;-1.138547387;3.854277821;5.488610222;0.350395795;-1.139349067;2.367949624;2.490981691;3.9221329;4.65951754;2.918370856;-1.22387537;4.361098443;2.026181345;2.584413201;4.021998072;2.759297515;0.050015654;0.291656127;0.640794426;5.66634492;4.10185666;0.635805663;0.021369937;6.188716096;1.039745094;-0.137784796;-0.717902524;0.041965198;0.406248018;-0.182253991;-0.746748801;0.441240177;-4.043129566;1.3068913;-8.524070613;2.94596783;0.9733821;0
52;-2.21353417;-2.257007626;-4.226492773;0.362724367;-1.933264592;-3.674916674;0.584783658;1.065735769;-2.949626882;0.760402068;0.913167696;-1.03644381;-0.207206824;-0.471465204;3.123211915;0.299962592;0.72431492;1.543172456;-0.180709116;1.463808953;1.897010149;0.689163515;2.815371048;2.298136894;1.229137345;0.243516571;1.523572175;0.910607169;0.179253277;0.335269389;-0.626718537;2.356418434;0.582702882;-1.85873107;-0.069063679;1.255250384;0.344740888;-0.015985866;1.245402866;-0.005509286;0.097983822;0.571757123;1.871064637;0.154123471;-9.343203729;3.581866652;-3.138152362;-0.325652609;3.097769789;0
53;-0.105414971;0.603299563;-1.862212265;-0.270614836;0.987490861;-4.557482442;2.234964135;3.681470409;-1.066839373;2.507509034;3.665933133;-2.508193267;-0.586707464;-1.449213842;1.680319626;2.85661391;-0.027319921;1.234464724;-0.052958067;1.332825495;3.018399553;1.761195547;6.144069883;3.075106058;1.451436463;-1.18794112;1.455672637;-0.156128167;-0.037069282;1.369185067;-1.496643812;0.471736001;-0.321901152;5.578508745;0.067223226;-0.928394277;-0.674954928;0.112756891;1.226370598;0.14470597;0.776364443;0.968030314;0.338279237;-0.808950793;-6.789250233;1.542357129;0.674938785;0.539423609;1.145429485;0
54;0.514083799;1.14488635;1.136289897;-0.158751762;-2.192169402;-3.45357034;3.395033407;2.777675112;0.08549602;2.067543424;0.382118988;2.103483506;-0.66940118;0.177854847;2.0488667;3.039023522;0.118741754;0.021342992;-0.502586265;0.915546483;2.240012509;3.098995741;5.797582095;1.473487903;0.138188286;-0.927382178;0.96318176;-0.483683181;0.544615918;1.312375835;-1.912529978;-0.866555211;-0.038824105;4.857656556;-1.143760028;-1.563352079;1.645559367;-0.292958329;-0.90966447;-0.373988822;0.351487582;-0.607341366;-1.171448486;-0.979116975;-2.459045553;2.439536849;-1.028715671;0.863519094;2.077582748;1
55;-1.671291592;-1.781765764;2.226145851;0.352698895;-1.502280732;0.595569756;2.293903006;2.460716912;0.337436483;1.332671591;0.675142642;-3.305733349;0.252622947;2.360124275;2.370739678;2.262586459;1.642488457;-0.738624026;0.573667428;1.901676413;1.594843077;1.312732562;4.553819614;0.652419035;-0.719402123;1.53673524;1.799678296;2.00549204;1.223115162;2.383684222;0.394933853;-1.140366216;2.154821473;2.000186195;-0.987689724;1.742716522;2.112278214;-1.374683834;-1.742128504;-1.068278822;-0.330618578;-1.024771346;-1.037740195;-0.822522875;2.023336942;0.867760486;1.836520314;-0.06759749;0.47196642;1
56;-0.234841158;-0.606643863;1.839041908;0.685096113;-0.332364506;2.436440404;1.722300916;3.200308127;0.908816708;2.251285543;2.160532816;-1.012283147;1.306759851;2.405683256;-0.791568642;3.088519241;0.960410115;-0.593239697;2.069274672;0.950251592;-0.109738907;3.269107767;2.778059114;0.184332231;-0.517502505;2.967185617;0.897848824;1.271713596;2.933397724;2.237701259;0.79545141;0.449999266;2.121706238;0.274425514;0.10614534;2.419343441;0.990268546;0.792973711;0.552220886;0.678321883;-0.357764191;-0.071044833;-2.087047725;0.07240329;1.814302184;2.245646438;0.852848361;2.151107281;1.631832142;1
57;1.942179462;1.360179485;4.347695215;1.476761716;-1.569166829;0.955085576;1.198699013;2.957410984;0.337304332;2.227553757;0.298107086;-0.369507027;1.840100049;2.028997223;-1.68707882;2.508690196;1.726866778;-0.611385271;3.646015889;-0.223601748;-1.369935794;3.062651036;4.008738191;-0.915827764;-0.337988009;2.612024519;-0.083726561;-1.303468444;2.075454865;0.232538221;-0.121606523;-2.530300124;0.885943795;-2.576769515;2.413427404;0.006432478;1.263272116;-0.172723909;1.880787743;0.249448922;-1.056630629;0.741574506;-1.953473759;0.343533718;-3.411469142;3.682058538;-1.549096455;3.476729362;3.417963225;0
58;1.563880557;1.153183208;1.101260432;0.928177095;4.843143534;-0.028533692;-0.27949638;2.15553387;0.305956472;0.783975803;2.383545095;-2.073893948;2.120016333;0.649207988;-0.068593276;1.012871393;0.777250113;0.023574536;4.53632177;-0.517370937;-1.013546316;-0.928591778;0.038104681;0.546870156;0.21979006;0.906280042;-0.316945944;-1.223947694;2.147173169;-1.116403527;-0.766429072;-3.024202224;0.918233475;-6.300218679;4.787935425;-0.289188153;-0.453250477;-0.211394468;1.558561275;-0.837375705;-1.003560885;0.967996677;-1.423806922;-0.416577087;-4.838257879;0.35901916;-4.917519176;0.417642121;0.612863304;0
59;-1.356305136;-1.205529881;-0.311681403;0.447779554;-1.046368341;-4.532520235;-0.970294389;-0.000506357;-2.119311525;-1.284122445;-0.252632695;0.757579254;1.633652243;-3.236358;0.433979312;-1.182138647;1.209518381;-1.230988081;1.24624031;-1.90712739;-1.315952278;-4.556073923;0.873520639;0.046000041;-1.195491215;-3.09106394;-1.814048494;-3.106856079;0.198745767;-2.403522919;-3.088054675;-3.741297563;-3.15285695;-7.869217576;1.790011059;-3.613419077;-0.022210136;-1.382868674;0.013973607;-2.29520938;-0.161181624;-0.111567148;-0.875941248;-0.233337968;-1.520685428;0.574033813;-3.31259704;0.562852693;1.007579492;0
60;-4.9117165;-4.567467379;-2.49897853;2.203362765;-4.523522006;-4.891197704;-1.838878704;-3.11985528;-2.170171158;-3.269891315;-6.893531381;-1.598746036;2.355036027;-2.80090222;1.785717058;-3.968974096;2.781713094;-1.066438241;-0.10845404;-1.182791401;-0.153067782;-6.494634815;-0.019278331;1.563423787;-1.294728487;-5.711897885;-1.201088893;-2.021860173;0.07538591;-3.494807258;-3.164098961;-4.13403664;-5.341782259;-9.099239792;0.136342218;-5.491507312;-0.143273048;-1.524217081;-0.456067819;-0.924870977;-0.688999725;-0.659850095;0.691330699;-0.299923837;-0.09631374;-0.092832406;0.359573456;4.094154859;0.75681151;0
61;-3.513730618;-4.012560659;-7.975025438;2.511369556;-2.924475656;-2.667584025;-1.631014599;-4.030082187;-2.245823202;-3.26967727;-0.025010131;-2.984313973;2.07817603;-1.110632043;0.408054928;-4.186519026;2.238385347;-1.294589001;-0.737800935;-0.736349079;-0.003118869;-6.643817571;2.581024116;1.55383668;-1.893096187;-4.348013445;-0.764042128;-0.961279124;0.170365196;-3.609283468;-3.869583619;-4.747567858;-4.139669697;-6.478257244;-0.947206533;-4.107995913;-0.441104227;-7.560390039;-0.193151503;-5.665016708;-0.635818908;-0.239386681;1.802533489;0.854198502;-3.120895725;-2.783181561;-3.602744872;0.894567275;-2.088220163;0
62;2.033213964;0.402421738;2.11848028;-0.577706436;1.744760645;-0.410759794;-1.458423369;-0.058881886;-2.127017306;-0.09548829;-1.216870812;1.915273857;-0.852046433;0.784309316;-0.944937489;0.201297323;-1.690149634;-0.390029283;-2.612885983;0.402797182;0.802263958;0.183567521;-0.131175439;-0.997302612;-0.303626408;2.937840253;0.407759199;1.513585739;-2.233424646;1.096586817;0.853842972;2.787635359;2.762164451;5.287309318;-3.192941708;1.389983034;2.956612051;1.49024191;-0.065671441;3.468055141;0.314925447;0.25836074;0.767934139;1.045737821;-5.414693336;1.502904891;-7.934997192;-2.248463176;1.010507418;1
63;2.345191126;1.49567556;7.439154359;-2.048566981;4.696923248;4.607241912;-1.542959213;4.978925756;0.867311542;2.968163048;0.055530185;2.909901059;-2.514888109;1.958227589;1.475973218;4.014862677;-2.981051566;1.403195892;-0.163966111;1.541501617;1.206013524;3.294747074;-0.45062106;-1.067597037;1.65963434;5.371267168;1.214712414;2.547369136;0.683321136;3.997240455;3.427441375;7.026726583;4.752804958;0.539778951;1.32994372;2.582791964;6.26047773;12.42511812;-0.009453849;14.38001634;1.460261005;0.483922867;0.16918688;0.047316119;-7.680481169;3.552234633;-10.31873412;-1.827700934;3.127260414;1
64;-0.468275099;-0.327886269;2.350066485;-0.538615861;-0.206130181;4.651738723;-1.612025065;2.139525385;1.492074931;0.349832919;2.070704029;0.332947747;-1.804179287;-0.630525825;1.615059843;0.805548152;-0.518793701;-0.42537354;0.020480685;-1.061534541;-1.04965497;-2.693632335;1.416474554;0.120306251;-0.25972232;-0.886575973;-0.8725686;-3.01428427;1.282428368;-0.704253896;-2.420506336;-2.841190156;-1.657434342;-8.781233175;1.35759153;-1.150315522;1.237882203;4.33220977;-0.324117171;6.190337043;1.472000982;-0.051008906;0.49469159;-0.463900664;-3.503274882;0.422394597;-4.193637728;-0.640906247;-0.013487525;0
65;-1.271633926;-1.034684123;1.475602772;-0.139942646;-5.026037264;0.1569207;0.122746342;-2.582022298;0.34345057;-1.733721253;-3.840868298;0.378275359;0.363810793;2.726664597;-0.685955714;-1.543464537;0.15638768;-1.73745603;0.201361281;-2.131788861;-2.422796116;-1.592482875;-2.097531329;1.893722353;-1.832662482;-1.919767696;-1.963079685;-2.776479256;1.099373737;-2.806867122;-1.996947452;-5.26288384;-1.925153668;-10.09011013;-0.489530094;-1.044459676;-2.798527997;-1.194901029;0.441397727;-0.30667862;-0.652519331;0.326766425;-0.074758169;-0.245862366;6.437557427;-1.135743325;8.378157378;1.333416913;-1.084454543;0
66;-0.42017635;-0.925994884;-1.606603835;-0.543061452;-0.821501923;-1.170813446;0.094621849;-3.819343385;-2.385426472;-2.226303599;-0.175847453;-0.348486252;0.920519635;-0.030553875;-3.247994015;-2.127808041;0.251882204;-2.399480067;-1.136417342;-2.416022357;-4.106519461;-0.866474047;-3.910182176;1.325278767;-2.220618634;0.05001943;-2.457741213;-0.361596149;0.026854222;-3.549608929;1.163800312;-4.111087698;0.207043446;-9.388309545;-2.188302901;-0.051012144;-1.745008879;-6.528073355;0.679137992;-6.660315233;-1.103947619;0.075332402;-0.089238959;-0.068135787;5.122898636;0.183568697;4.622108885;3.72350031;0.605926661;0
67;-0.857613664;-1.206062803;4.442741114;-0.256062989;0.079605025;-5.318626984;-1.088254957;-4.409802295;-1.774565146;-2.819836614;-4.393750919;0.678489382;0.630158075;0.037868204;-7.350820772;-3.249560009;-0.011809152;-1.192806301;-2.049055273;-5.067092095;-7.65167491;-2.806123096;-5.421415913;-0.789019316;-1.289909102;-2.636821716;-5.046827276;-2.739734899;-2.011881215;-5.294088715;-1.639322052;-4.878941166;-2.781892311;-11.78717458;-3.00828866;-3.053976369;-1.985815503;-0.006513241;-0.358939043;-0.055321907;-0.99120143;-0.566352191;0.2471227;0.113022257;0.637695763;0.956999188;-3.107107395;3.310338534;1.487040024;0
68;-6.282415995;-7.252550927;-2.692869601;1.483400973;-7.361153686;-10.82776217;-6.206718428;-9.644615345;-6.033322119;-8.366620696;-0.028097907;-6.998155892;3.247343401;-0.129095123;-3.145982476;-8.996119514;1.206388934;-4.985315577;-5.866602174;-3.928099607;-2.783234776;-9.70689789;-6.965818262;-3.297894301;-5.305260032;-3.325356815;-3.545716072;-5.639671409;-7.343651954;-8.608129133;-3.788134025;-1.549517265;-3.835305299;-3.778614064;-6.647872545;-3.670333934;-5.115208789;-4.895447454;-0.037742119;-5.690310333;-1.428041382;0.058564384;-0.08544834;0.428359918;2.037726718;-2.279575542;0.273986607;0.258678343;-2.087094844;1
69;-5.148864935;-5.88400849;1.931751764;1.993633028;-3.873620956;-6.744266247;-5.33412354;-4.824730743;-6.000446509;-4.923783823;-6.709593533;-6.268924236;2.012540166;0.063813455;4.617847885;-5.222302713;1.667348764;-3.22422266;-3.735349012;2.095712551;6.133665514;-5.406719282;-0.845761618;-2.078349239;-3.732964168;1.468223782;2.352674249;-1.716079585;-7.030613187;-3.241505508;-0.751404793;4.055612237;0.55626136;14.1521777;-3.357759348;-0.366051221;-3.776260751;-0.039968201;1.963923098;0.004754957;0.015038763;1.11737742;-0.594651782;0.574983499;2.003311243;-1.099935814;2.810512331;-0.926526968;-1.171565012;0
70;-1.48959784;-0.826508744;9.881842354;2.026135819;-1.192488479;-4.256599826;2.418850989;1.44205897;1.222522947;3.174921766;6.723069197;1.248812334;0.463789996;-0.410574508;0.71676301;2.192339467;1.442320098;4.151996595;3.003659165;1.727267803;1.827082396;4.584752947;1.196293335;0.444489357;4.048387244;1.78306041;1.796884664;3.260354025;0.475103712;1.94860359;1.159702638;5.913979462;2.017441592;4.78221532;4.331672201;0.359638631;1.574973516;-2.62377988;1.450132007;-4.306722078;0.381831006;0.930273617;-0.214255619;-0.245358262;5.74087002;1.624228436;4.588633533;1.04067184;1.905646824;0
71;-1.51167093;-1.339819169;-1.648185182;2.854172032;-1.328732065;-2.388772639;1.613331819;-0.805562903;0.454483332;0.432066364;1.952962145;2.973683302;2.074710987;1.066307196;0.668216185;0.068346028;2.641619238;1.87977697;0.764729895;0.205668247;-0.506971911;0.599384864;-2.083385927;0.377929642;1.789107709;1.416272845;-0.032229938;2.734740915;0.003817386;-0.115508805;2.127093665;1.582533861;1.155604872;-3.939363957;2.083663834;-0.469155883;-0.042872088;-0.057547439;0.860888921;-1.833473882;0.997539596;0.781036058;-0.591866753;-0.073679729;-0.84361541;1.286946751;3.469278481;-0.007850282;1.824969951;0
72;1.621087554;1.611973791;0.020744095;0.660237646;1.61800954;3.203000027;-0.907072694;-2.182201639;-0.124713245;-0.901554815;-0.912688675;-23.80557863;0.917369064;0.946192054;2.263994922;-1.340108513;0.394166612;-0.029680544;1.1570829;0.434743667;0.081226951;0.053037404;-3.109795614;0.082122447;0.055295602;0.005734115;0.464387427;-0.05427565;-3.076018279;-0.94146188;-0.026465344;-0.130969406;0.040642972;-5.944122825;2.589030914;0.130518726;0.036471428;-1.200305377;0.365928989;-3.317619439;0.812594035;0.154809049;-0.350742049;0.097716454;-4.67517529;-0.55609365;0.02331356;-3.207225221;0.369138687;0
73;-0.657400597;-0.176199669;1.374088095;-0.082118287;-3.147136837;-4.528971401;-0.254334073;-2.686753589;-1.456319014;-1.261640533;-3.246516585;-27.04376883;-0.494534971;1.89283475;2.66748956;-1.708510921;-0.252172634;-0.001516706;1.177854529;1.419656761;3.042279139;-0.028864739;-2.005056283;0.894513198;0.059235135;1.459348083;1.570927987;0.770669312;-3.601326124;-0.133747887;-0.536385003;-0.047346177;0.816555863;1.773137352;2.174289787;1.619768317;0.010849161;-3.956147355;1.695128613;-2.790194167;0.486560403;1.048473937;-0.565853669;0.007058362;-2.254957407;-1.05982782;-2.077320892;-2.128888541;-0.761435036;0
